TransactionDate,DateKey,Year,Month,Day,DayOfWeek
2024-09-30 04:26:35.465032,20240930,2024,9,30,0
2023-12-26 09:13:35.465038,20231226,2023,12,26,1
2024-01-06 00:27:35.465045,20240106,2024,1,6,5
2024-03-21 10:46:35.465051,20240321,2024,3,21,3
2024-01-21 09:55:35.465057,20240121,2024,1,21,6
2024-01-16 17:50:35.465063,20240116,2024,1,16,1
2024-03-07 02:45:35.465069,20240307,2024,3,7,3
2024-09-20 18:37:35.465077,20240920,2024,9,20,4
2024-07-01 09:28:35.465085,20240701,2024,7,1,0
2024-06-12 15:21:35.465092,20240612,2024,6,12,2
2024-10-20 17:57:35.465098,20241020,2024,10,20,6
2023-12-04 05:14:35.465104,20231204,2023,12,4,0
2023-11-15 06:42:35.465110,20231115,2023,11,15,2
2024-07-18 01:10:35.465116,20240718,2024,7,18,3
2024-09-15 18:44:35.465122,20240915,2024,9,15,6
2024-01-02 18:31:35.465128,20240102,2024,1,2,1
2024-02-10 15:21:35.465134,20240210,2024,2,10,5
2024-10-09 23:52:35.465139,20241009,2024,10,9,2
2024-02-27 10:34:35.465145,20240227,2024,2,27,1
2024-05-12 11:13:35.465151,20240512,2024,5,12,6
2023-12-04 04:03:35.465158,20231204,2023,12,4,0
2024-05-19 08:00:35.465164,20240519,2024,5,19,6
2024-03-05 10:03:35.465171,20240305,2024,3,5,1
2023-12-07 01:16:35.465177,20231207,2023,12,7,3
2024-07-24 17:54:35.465183,20240724,2024,7,24,2
2024-04-01 22:29:35.465189,20240401,2024,4,1,0
2024-06-05 05:47:35.465195,20240605,2024,6,5,2
2023-12-25 22:09:35.465201,20231225,2023,12,25,0
2023-12-27 20:39:35.465207,20231227,2023,12,27,2
2024-02-24 16:08:35.465215,20240224,2024,2,24,5
2024-04-18 23:18:35.465221,20240418,2024,4,18,3
2023-11-11 09:42:35.465227,20231111,2023,11,11,5
2024-02-06 03:42:35.465234,20240206,2024,2,6,1
2024-01-15 03:38:35.465240,20240115,2024,1,15,0
2024-03-27 02:43:35.465246,20240327,2024,3,27,2
2024-06-14 18:33:35.465252,20240614,2024,6,14,4
2024-10-13 20:56:35.465258,20241013,2024,10,13,6
2024-01-13 21:06:35.465264,20240113,2024,1,13,5
2024-02-26 10:17:35.465271,20240226,2024,2,26,0
2024-10-16 01:32:35.465277,20241016,2024,10,16,2
2024-09-18 09:10:35.465283,20240918,2024,9,18,2
2024-04-10 07:41:35.465289,20240410,2024,4,10,2
2024-10-08 18:36:35.465295,20241008,2024,10,8,1
2024-02-12 22:23:35.465300,20240212,2024,2,12,0
2024-10-14 16:00:35.465306,20241014,2024,10,14,0
2024-06-02 01:29:35.465312,20240602,2024,6,2,6
2023-11-02 05:57:35.465318,20231102,2023,11,2,3
2024-02-16 11:34:35.465324,20240216,2024,2,16,4
2024-02-01 14:49:35.465330,20240201,2024,2,1,3
2024-03-04 19:08:35.465336,20240304,2024,3,4,0
2024-04-17 20:42:35.465342,20240417,2024,4,17,2
2024-09-01 00:29:35.465348,20240901,2024,9,1,6
2024-09-16 10:17:35.465354,20240916,2024,9,16,0
2024-03-08 17:41:35.465361,20240308,2024,3,8,4
2024-05-16 08:09:35.465368,20240516,2024,5,16,3
2024-06-26 00:37:35.465374,20240626,2024,6,26,2
2024-01-17 22:05:35.465380,20240117,2024,1,17,2
2023-11-30 19:44:35.465385,20231130,2023,11,30,3
2024-03-12 15:18:35.465391,20240312,2024,3,12,1
2024-07-10 19:49:35.465397,20240710,2024,7,10,2
2024-08-01 05:13:35.465403,20240801,2024,8,1,3
2024-03-06 14:18:35.465409,20240306,2024,3,6,2
2024-04-29 21:32:35.465414,20240429,2024,4,29,0
2023-11-15 23:41:35.465420,20231115,2023,11,15,2
2024-03-31 11:03:35.465427,20240331,2024,3,31,6
2024-08-15 02:22:35.465433,20240815,2024,8,15,3
2024-07-08 16:33:35.465438,20240708,2024,7,8,0
2024-03-03 08:14:35.465444,20240303,2024,3,3,6
2023-12-30 08:29:35.465450,20231230,2023,12,30,5
2024-08-22 22:31:35.465456,20240822,2024,8,22,3
2023-10-30 06:02:35.465461,20231030,2023,10,30,0
2024-02-19 09:46:35.465467,20240219,2024,2,19,0
2023-11-14 09:57:35.465473,20231114,2023,11,14,1
2023-11-10 01:02:35.465479,20231110,2023,11,10,4
2024-06-09 09:00:35.465484,20240609,2024,6,9,6
2023-12-17 01:02:35.465490,20231217,2023,12,17,6
2024-01-22 10:15:35.465496,20240122,2024,1,22,0
2023-12-05 18:02:35.465503,20231205,2023,12,5,1
2024-05-12 09:18:35.465508,20240512,2024,5,12,6
2023-12-05 02:48:35.465514,20231205,2023,12,5,1
2023-12-17 19:44:35.465520,20231217,2023,12,17,6
2024-02-17 22:49:35.465526,20240217,2024,2,17,5
2024-06-28 10:00:35.465532,20240628,2024,6,28,4
2024-01-18 06:18:35.465538,20240118,2024,1,18,3
2024-03-19 12:08:35.465544,20240319,2024,3,19,1
2024-07-01 15:58:35.465549,20240701,2024,7,1,0
2024-09-02 00:30:35.465555,20240902,2024,9,2,0
2024-08-30 13:43:35.465650,20240830,2024,8,30,4
2024-03-27 11:35:35.465659,20240327,2024,3,27,2
2024-08-12 05:01:35.465665,20240812,2024,8,12,0
2024-05-28 12:13:35.465671,20240528,2024,5,28,1
2024-02-24 04:35:35.465677,20240224,2024,2,24,5
2024-01-29 21:47:35.465682,20240129,2024,1,29,0
2024-01-25 03:59:35.465688,20240125,2024,1,25,3
2024-06-18 23:25:35.465693,20240618,2024,6,18,1
2023-11-25 11:35:35.465699,20231125,2023,11,25,5
2024-03-27 11:48:35.465704,20240327,2024,3,27,2
2024-01-31 12:36:35.465710,20240131,2024,1,31,2
2024-03-23 21:02:35.465715,20240323,2024,3,23,5
2024-10-18 13:46:35.465720,20241018,2024,10,18,4
2023-10-22 20:52:35.465726,20231022,2023,10,22,6
2024-07-22 04:20:35.465732,20240722,2024,7,22,0
2023-11-26 22:16:35.465741,20231126,2023,11,26,6
2024-05-27 12:35:35.465747,20240527,2024,5,27,0
2024-09-15 14:39:35.465753,20240915,2024,9,15,6
2024-05-12 19:19:35.465759,20240512,2024,5,12,6
2024-06-02 14:21:35.465765,20240602,2024,6,2,6
2024-09-29 11:08:35.465770,20240929,2024,9,29,6
2024-08-13 22:29:35.465774,20240813,2024,8,13,1
2024-02-08 13:18:35.465777,20240208,2024,2,8,3
2023-12-28 20:45:35.465780,20231228,2023,12,28,3
2023-11-23 04:25:35.465784,20231123,2023,11,23,3
2024-08-02 22:41:35.465787,20240802,2024,8,2,4
2024-06-12 04:30:35.465796,20240612,2024,6,12,2
2024-01-31 17:42:35.465799,20240131,2024,1,31,2
2024-04-16 12:30:35.465803,20240416,2024,4,16,1
2024-04-24 13:42:35.465806,20240424,2024,4,24,2
2024-04-17 15:53:35.465810,20240417,2024,4,17,2
2024-03-17 01:24:35.465813,20240317,2024,3,17,6
2024-09-11 03:13:35.465816,20240911,2024,9,11,2
2023-11-07 21:40:35.465820,20231107,2023,11,7,1
2024-02-13 21:45:35.465823,20240213,2024,2,13,1
2024-09-19 03:53:35.465827,20240919,2024,9,19,3
2024-10-14 23:43:35.465830,20241014,2024,10,14,0
2023-11-01 17:30:35.465834,20231101,2023,11,1,2
2024-02-03 14:59:35.465837,20240203,2024,2,3,5
2024-06-24 21:09:35.465841,20240624,2024,6,24,0
2024-02-12 21:50:35.465844,20240212,2024,2,12,0
2024-05-10 14:55:35.465847,20240510,2024,5,10,4
2024-09-06 21:58:35.465850,20240906,2024,9,6,4
2024-02-03 16:33:35.465854,20240203,2024,2,3,5
2024-06-23 13:02:35.465857,20240623,2024,6,23,6
2024-05-21 02:32:35.465861,20240521,2024,5,21,1
2024-05-16 11:17:35.465864,20240516,2024,5,16,3
2024-04-27 14:47:35.465867,20240427,2024,4,27,5
2024-03-26 07:10:35.465870,20240326,2024,3,26,1
2024-09-12 13:29:35.465874,20240912,2024,9,12,3
2023-10-29 02:46:35.465877,20231029,2023,10,29,6
2024-07-13 16:15:35.465881,20240713,2024,7,13,5
2024-07-18 00:18:35.465884,20240718,2024,7,18,3
2024-04-09 23:40:35.465887,20240409,2024,4,9,1
2024-07-19 04:45:35.465890,20240719,2024,7,19,4
2024-02-27 07:12:35.465894,20240227,2024,2,27,1
2024-06-02 16:51:35.465897,20240602,2024,6,2,6
2024-10-12 14:18:35.465900,20241012,2024,10,12,5
2024-01-21 05:28:35.465904,20240121,2024,1,21,6
2024-04-06 19:48:35.465907,20240406,2024,4,6,5
2024-07-01 04:00:35.465911,20240701,2024,7,1,0
2024-02-28 14:15:35.465915,20240228,2024,2,28,2
2024-01-09 03:46:35.465918,20240109,2024,1,9,1
2023-11-01 19:34:35.465921,20231101,2023,11,1,2
2024-04-10 08:12:35.465925,20240410,2024,4,10,2
2024-10-07 01:48:35.465928,20241007,2024,10,7,0
2024-08-03 08:57:35.465931,20240803,2024,8,3,5
2024-06-18 16:29:35.465935,20240618,2024,6,18,1
2024-09-21 15:17:35.465938,20240921,2024,9,21,5
2024-07-15 03:43:35.465941,20240715,2024,7,15,0
2024-01-04 18:09:35.465945,20240104,2024,1,4,3
2024-10-13 04:53:35.465948,20241013,2024,10,13,6
2024-03-11 23:08:35.465951,20240311,2024,3,11,0
2024-08-31 04:16:35.465954,20240831,2024,8,31,5
2023-12-31 22:32:35.465958,20231231,2023,12,31,6
2024-02-29 21:32:35.465961,20240229,2024,2,29,3
2024-07-06 08:54:35.465964,20240706,2024,7,6,5
2023-11-21 20:48:35.465968,20231121,2023,11,21,1
2024-02-26 10:15:35.465971,20240226,2024,2,26,0
2023-12-07 17:09:35.465974,20231207,2023,12,7,3
2024-07-31 18:40:35.465978,20240731,2024,7,31,2
2024-02-28 07:08:35.465981,20240228,2024,2,28,2
2024-01-31 09:03:35.465984,20240131,2024,1,31,2
2024-09-20 09:50:35.465988,20240920,2024,9,20,4
2024-04-22 14:44:35.465991,20240422,2024,4,22,0
2024-06-01 04:59:35.465994,20240601,2024,6,1,5
2024-06-21 14:50:35.465998,20240621,2024,6,21,4
2024-03-07 10:40:35.466001,20240307,2024,3,7,3
2024-04-26 10:31:35.466004,20240426,2024,4,26,4
2024-01-09 23:36:35.466007,20240109,2024,1,9,1
2024-04-27 22:47:35.466012,20240427,2024,4,27,5
2024-03-29 07:29:35.466015,20240329,2024,3,29,4
2024-09-15 00:47:35.466019,20240915,2024,9,15,6
2024-07-21 14:50:35.466022,20240721,2024,7,21,6
2024-04-14 10:10:35.466026,20240414,2024,4,14,6
2024-07-27 20:30:35.466031,20240727,2024,7,27,5
2024-07-02 21:39:35.466034,20240702,2024,7,2,1
2024-08-24 06:48:35.466037,20240824,2024,8,24,5
2024-05-06 12:06:35.466041,20240506,2024,5,6,0
2024-08-26 21:37:35.466044,20240826,2024,8,26,0
2024-06-19 16:18:35.466047,20240619,2024,6,19,2
2024-09-18 15:34:35.466050,20240918,2024,9,18,2
2024-01-02 22:30:35.466054,20240102,2024,1,2,1
2024-05-28 04:11:35.466057,20240528,2024,5,28,1
2023-11-18 21:47:35.466060,20231118,2023,11,18,5
2023-12-13 14:55:35.466064,20231213,2023,12,13,2
2024-02-15 09:46:35.466068,20240215,2024,2,15,3
2023-10-26 18:44:35.466071,20231026,2023,10,26,3
2024-06-25 08:45:35.466075,20240625,2024,6,25,1
2023-12-29 09:29:35.466078,20231229,2023,12,29,4
2024-08-07 03:34:35.466081,20240807,2024,8,7,2
2024-07-27 00:38:35.466085,20240727,2024,7,27,5
2024-03-29 18:20:35.466088,20240329,2024,3,29,4
2024-01-22 23:37:35.466091,20240122,2024,1,22,0
2024-06-22 12:05:35.466095,20240622,2024,6,22,5
2024-07-04 05:59:35.466098,20240704,2024,7,4,3
2024-06-05 21:48:35.466102,20240605,2024,6,5,2
2024-09-05 05:30:35.466105,20240905,2024,9,5,3
2024-02-28 11:30:35.466108,20240228,2024,2,28,2
2023-12-08 17:02:35.466111,20231208,2023,12,8,4
2024-05-06 19:10:35.466115,20240506,2024,5,6,0
2023-11-30 20:51:35.466118,20231130,2023,11,30,3
2024-06-22 16:04:35.466121,20240622,2024,6,22,5
2024-03-02 16:38:35.466124,20240302,2024,3,2,5
2024-08-22 10:47:35.466128,20240822,2024,8,22,3
2024-10-08 13:33:35.466131,20241008,2024,10,8,1
2024-01-14 03:50:35.466134,20240114,2024,1,14,6
2024-08-14 03:41:35.466138,20240814,2024,8,14,2
2024-02-10 06:02:35.466141,20240210,2024,2,10,5
2024-10-12 22:01:35.466144,20241012,2024,10,12,5
2024-08-12 21:15:35.466147,20240812,2024,8,12,0
2024-03-07 06:20:35.466151,20240307,2024,3,7,3
2024-08-26 21:18:35.466154,20240826,2024,8,26,0
2024-04-08 17:26:35.466157,20240408,2024,4,8,0
2024-09-27 22:01:35.466160,20240927,2024,9,27,4
2024-10-13 04:13:35.466164,20241013,2024,10,13,6
2023-12-08 17:50:35.466167,20231208,2023,12,8,4
2024-07-05 15:52:35.466171,20240705,2024,7,5,4
2023-12-21 11:50:35.466174,20231221,2023,12,21,3
2024-10-02 05:38:35.466177,20241002,2024,10,2,2
2023-12-30 21:56:35.466181,20231230,2023,12,30,5
2024-01-30 12:23:35.466184,20240130,2024,1,30,1
2024-08-08 19:53:35.466187,20240808,2024,8,8,3
2023-11-26 21:38:35.466191,20231126,2023,11,26,6
2024-09-26 12:09:35.466194,20240926,2024,9,26,3
2024-10-12 13:31:35.466198,20241012,2024,10,12,5
2024-10-16 02:28:35.466201,20241016,2024,10,16,2
2024-06-03 16:00:35.466204,20240603,2024,6,3,0
2024-10-18 03:15:35.466208,20241018,2024,10,18,4
2024-09-02 06:47:35.466211,20240902,2024,9,2,0
2024-08-03 19:08:35.466214,20240803,2024,8,3,5
2024-01-08 23:33:35.466217,20240108,2024,1,8,0
2023-11-09 13:45:35.466221,20231109,2023,11,9,3
2024-09-12 07:52:35.466224,20240912,2024,9,12,3
2024-03-20 21:52:35.466228,20240320,2024,3,20,2
2024-05-28 12:41:35.466231,20240528,2024,5,28,1
2024-05-18 02:30:35.466235,20240518,2024,5,18,5
2024-05-27 16:43:35.466238,20240527,2024,5,27,0
2023-11-27 22:38:35.466241,20231127,2023,11,27,0
2024-07-18 12:51:35.466244,20240718,2024,7,18,3
2024-07-12 13:59:35.466248,20240712,2024,7,12,4
2024-09-29 20:59:35.466251,20240929,2024,9,29,6
2023-11-20 14:22:35.466254,20231120,2023,11,20,0
2023-11-09 08:57:35.466258,20231109,2023,11,9,3
2024-08-28 23:16:35.466261,20240828,2024,8,28,2
2024-02-26 19:40:35.466264,20240226,2024,2,26,0
2023-12-04 11:17:35.466268,20231204,2023,12,4,0
2024-08-24 09:14:35.466271,20240824,2024,8,24,5
2024-01-31 21:12:35.466274,20240131,2024,1,31,2
2023-11-27 14:11:35.466278,20231127,2023,11,27,0
2024-10-20 22:01:35.466281,20241020,2024,10,20,6
2024-04-25 15:25:35.466284,20240425,2024,4,25,3
2024-01-22 23:26:35.466288,20240122,2024,1,22,0
2024-04-18 19:04:35.466291,20240418,2024,4,18,3
2024-01-25 02:10:35.466294,20240125,2024,1,25,3
2024-02-23 05:09:35.466298,20240223,2024,2,23,4
2024-05-23 09:03:35.466301,20240523,2024,5,23,3
2024-01-05 11:55:35.466304,20240105,2024,1,5,4
2023-12-27 08:27:35.466308,20231227,2023,12,27,2
2024-04-29 14:40:35.466311,20240429,2024,4,29,0
2024-09-05 14:38:35.466314,20240905,2024,9,5,3
2024-03-12 15:08:35.466318,20240312,2024,3,12,1
2024-08-02 12:02:35.466321,20240802,2024,8,2,4
2024-10-15 20:51:35.466324,20241015,2024,10,15,1
2024-02-26 14:22:35.466327,20240226,2024,2,26,0
2024-08-22 22:15:35.466331,20240822,2024,8,22,3
2023-11-25 12:30:35.466334,20231125,2023,11,25,5
2024-02-23 21:48:35.466337,20240223,2024,2,23,4
2024-02-14 22:08:35.466341,20240214,2024,2,14,2
2023-11-08 14:51:35.466344,20231108,2023,11,8,2
2024-06-22 01:17:35.466348,20240622,2024,6,22,5
2024-01-23 06:10:35.466351,20240123,2024,1,23,1
2023-12-04 12:14:35.466354,20231204,2023,12,4,0
2024-05-27 06:46:35.466358,20240527,2024,5,27,0
2023-10-23 08:43:35.466362,20231023,2023,10,23,0
2024-01-29 08:11:35.466366,20240129,2024,1,29,0
2024-05-27 14:02:35.466370,20240527,2024,5,27,0
2024-01-23 13:48:35.466373,20240123,2024,1,23,1
2023-12-18 08:43:35.466376,20231218,2023,12,18,0
2024-09-12 07:52:35.466380,20240912,2024,9,12,3
2024-04-11 23:46:35.466385,20240411,2024,4,11,3
2024-05-24 01:16:35.466391,20240524,2024,5,24,4
2024-06-21 12:52:35.466397,20240621,2024,6,21,4
2024-09-08 04:54:35.466402,20240908,2024,9,8,6
2023-12-26 22:40:35.466408,20231226,2023,12,26,1
2024-01-08 09:10:35.466413,20240108,2024,1,8,0
2023-10-31 16:48:35.466418,20231031,2023,10,31,1
2023-12-12 06:11:35.466424,20231212,2023,12,12,1
2024-09-09 22:52:35.466429,20240909,2024,9,9,0
2024-03-21 14:06:35.466435,20240321,2024,3,21,3
2024-07-07 01:32:35.466441,20240707,2024,7,7,6
2024-02-27 19:23:35.466447,20240227,2024,2,27,1
2023-11-10 23:34:35.466453,20231110,2023,11,10,4
2024-01-15 05:06:35.466458,20240115,2024,1,15,0
2023-12-23 16:49:35.466462,20231223,2023,12,23,5
2024-04-22 00:30:35.466465,20240422,2024,4,22,0
2024-04-15 02:52:35.466468,20240415,2024,4,15,0
2024-01-20 08:03:35.466471,20240120,2024,1,20,5
2024-09-23 21:20:35.466475,20240923,2024,9,23,0
2024-01-05 08:56:35.466478,20240105,2024,1,5,4
2024-09-27 05:11:35.466481,20240927,2024,9,27,4
2024-04-11 13:20:35.466485,20240411,2024,4,11,3
2023-11-14 18:34:35.466488,20231114,2023,11,14,1
2024-04-28 20:57:35.466491,20240428,2024,4,28,6
2023-11-29 07:13:35.466496,20231129,2023,11,29,2
2024-03-29 18:39:35.466502,20240329,2024,3,29,4
2024-02-03 13:22:35.466508,20240203,2024,2,3,5
2024-02-23 09:59:35.466514,20240223,2024,2,23,4
2023-12-07 16:30:35.466520,20231207,2023,12,7,3
2024-03-22 02:01:35.466527,20240322,2024,3,22,4
2023-11-01 04:09:35.466531,20231101,2023,11,1,2
2024-01-09 22:49:35.466535,20240109,2024,1,9,1
2024-02-26 03:18:35.466540,20240226,2024,2,26,0
2024-01-11 09:10:35.466546,20240111,2024,1,11,3
2024-10-13 13:05:35.466552,20241013,2024,10,13,6
2023-12-19 07:58:35.466559,20231219,2023,12,19,1
2023-10-23 17:28:35.466565,20231023,2023,10,23,0
2024-09-01 13:24:35.466571,20240901,2024,9,1,6
2024-01-26 06:30:35.466575,20240126,2024,1,26,4
2024-02-05 01:18:35.466579,20240205,2024,2,5,0
2023-12-03 12:37:35.466582,20231203,2023,12,3,6
2024-08-17 18:02:35.466586,20240817,2024,8,17,5
2024-04-16 12:01:35.466589,20240416,2024,4,16,1
2023-10-24 17:47:35.466592,20231024,2023,10,24,1
2024-01-11 09:10:35.466595,20240111,2024,1,11,3
2024-09-01 14:05:35.466599,20240901,2024,9,1,6
2023-12-04 21:44:35.466602,20231204,2023,12,4,0
2024-02-23 10:30:35.466606,20240223,2024,2,23,4
2024-06-02 11:53:35.466612,20240602,2024,6,2,6
2024-02-09 15:09:35.466618,20240209,2024,2,9,4
2024-08-20 15:00:35.466623,20240820,2024,8,20,1
2024-02-17 08:03:35.466630,20240217,2024,2,17,5
2023-12-25 01:01:35.466635,20231225,2023,12,25,0
2024-08-01 04:42:35.466642,20240801,2024,8,1,3
2024-10-15 18:52:35.466645,20241015,2024,10,15,1
2024-02-19 13:25:35.466648,20240219,2024,2,19,0
2024-09-06 00:08:35.466652,20240906,2024,9,6,4
2024-10-12 23:19:35.466655,20241012,2024,10,12,5
2023-11-06 19:13:35.466660,20231106,2023,11,6,0
2024-03-26 05:24:35.466666,20240326,2024,3,26,1
2024-04-18 17:57:35.466671,20240418,2024,4,18,3
2023-10-29 22:59:35.466676,20231029,2023,10,29,6
2023-12-04 11:36:35.466693,20231204,2023,12,4,0
2024-06-15 00:28:35.466699,20240615,2024,6,15,5
2024-09-06 09:03:35.466705,20240906,2024,9,6,4
2024-09-22 00:06:35.466711,20240922,2024,9,22,6
2023-10-24 16:54:35.466717,20231024,2023,10,24,1
2024-06-08 06:07:35.466723,20240608,2024,6,8,5
2024-07-08 21:00:35.466728,20240708,2024,7,8,0
2023-11-12 01:55:35.466734,20231112,2023,11,12,6
2024-08-19 23:09:35.466740,20240819,2024,8,19,0
2024-04-22 13:23:35.466745,20240422,2024,4,22,0
2024-02-01 08:10:35.466751,20240201,2024,2,1,3
2024-02-04 12:33:35.466757,20240204,2024,2,4,6
2024-02-07 16:31:35.466763,20240207,2024,2,7,2
2024-05-08 13:52:35.466768,20240508,2024,5,8,2
2024-07-22 08:57:35.466774,20240722,2024,7,22,0
2024-06-26 17:57:35.466780,20240626,2024,6,26,2
2024-01-09 01:27:35.466786,20240109,2024,1,9,1
2023-11-30 01:16:35.466792,20231130,2023,11,30,3
2023-11-29 05:39:35.466798,20231129,2023,11,29,2
2024-01-13 11:15:35.466805,20240113,2024,1,13,5
2024-02-28 05:46:35.466811,20240228,2024,2,28,2
2024-04-05 21:29:35.466817,20240405,2024,4,5,4
2024-06-15 01:23:35.466822,20240615,2024,6,15,5
2024-06-27 22:02:35.466827,20240627,2024,6,27,3
2024-01-06 15:51:35.466833,20240106,2024,1,6,5
2023-10-22 01:10:35.466840,20231022,2023,10,22,6
2024-08-02 01:47:35.466846,20240802,2024,8,2,4
2024-10-18 06:04:35.466852,20241018,2024,10,18,4
2024-02-03 10:48:35.466858,20240203,2024,2,3,5
2024-01-16 06:09:35.466864,20240116,2024,1,16,1
2024-01-29 16:33:35.466870,20240129,2024,1,29,0
2024-05-15 11:02:35.466876,20240515,2024,5,15,2
2024-08-13 04:48:35.466885,20240813,2024,8,13,1
2024-10-16 04:20:35.466892,20241016,2024,10,16,2
2023-11-26 20:18:35.466899,20231126,2023,11,26,6
2024-06-02 21:25:35.466905,20240602,2024,6,2,6
2024-10-16 11:40:35.466910,20241016,2024,10,16,2
2024-09-28 07:58:35.466916,20240928,2024,9,28,5
2024-02-22 14:13:35.466922,20240222,2024,2,22,3
2024-07-02 15:25:35.466927,20240702,2024,7,2,1
2024-03-30 17:30:35.466933,20240330,2024,3,30,5
2023-11-04 20:29:35.466939,20231104,2023,11,4,5
2023-12-18 19:57:35.466945,20231218,2023,12,18,0
2024-09-09 12:11:35.466951,20240909,2024,9,9,0
2024-05-30 07:39:35.466957,20240530,2024,5,30,3
2024-10-21 01:13:35.466963,20241021,2024,10,21,0
2024-06-14 05:25:35.466968,20240614,2024,6,14,4
2024-01-06 09:54:35.466974,20240106,2024,1,6,5
2024-07-11 03:33:35.466979,20240711,2024,7,11,3
2024-06-15 17:05:35.466985,20240615,2024,6,15,5
2023-10-27 21:57:35.466992,20231027,2023,10,27,4
2024-07-09 22:23:35.466997,20240709,2024,7,9,1
2024-06-15 22:33:35.467001,20240615,2024,6,15,5
2024-06-10 12:01:35.467004,20240610,2024,6,10,0
2023-12-14 17:06:35.467008,20231214,2023,12,14,3
2023-11-11 14:07:35.467011,20231111,2023,11,11,5
2024-09-09 23:40:35.467014,20240909,2024,9,9,0
2024-06-14 09:22:35.467018,20240614,2024,6,14,4
2023-12-15 14:48:35.467021,20231215,2023,12,15,4
2024-06-02 10:32:35.467024,20240602,2024,6,2,6
2024-08-07 23:37:35.467028,20240807,2024,8,7,2
2024-03-29 03:49:35.467031,20240329,2024,3,29,4
2024-07-05 23:00:35.467034,20240705,2024,7,5,4
2024-06-13 12:36:35.467037,20240613,2024,6,13,3
2024-06-17 02:36:35.467041,20240617,2024,6,17,0
2024-03-10 18:35:35.467044,20240310,2024,3,10,6
2024-10-03 17:18:35.467047,20241003,2024,10,3,3
2024-01-21 09:29:35.467050,20240121,2024,1,21,6
2024-09-24 16:23:35.467054,20240924,2024,9,24,1
2024-08-29 22:24:35.467057,20240829,2024,8,29,3
2024-06-21 01:35:35.467060,20240621,2024,6,21,4
2024-04-21 10:52:35.467065,20240421,2024,4,21,6
2023-10-25 02:35:35.467068,20231025,2023,10,25,2
2024-03-10 03:55:35.467071,20240310,2024,3,10,6
2023-12-12 01:30:35.467074,20231212,2023,12,12,1
2023-12-18 06:26:35.467078,20231218,2023,12,18,0
2024-04-24 18:11:35.467081,20240424,2024,4,24,2
2024-02-13 09:00:35.467085,20240213,2024,2,13,1
2024-01-24 13:57:35.467088,20240124,2024,1,24,2
2023-11-28 11:31:35.467091,20231128,2023,11,28,1
2024-07-25 18:54:35.467095,20240725,2024,7,25,3
2024-05-27 04:11:35.467098,20240527,2024,5,27,0
2024-03-15 23:27:35.467101,20240315,2024,3,15,4
2024-07-26 17:43:35.467105,20240726,2024,7,26,4
2024-06-26 07:52:35.467109,20240626,2024,6,26,2
2024-08-19 21:48:35.467112,20240819,2024,8,19,0
2023-11-04 03:43:35.467115,20231104,2023,11,4,5
2024-01-23 00:17:35.467119,20240123,2024,1,23,1
2023-11-03 13:12:35.467122,20231103,2023,11,3,4
2024-07-24 01:37:35.467126,20240724,2024,7,24,2
2024-05-01 22:50:35.467129,20240501,2024,5,1,2
2024-09-07 05:36:35.467133,20240907,2024,9,7,5
2024-09-13 02:26:35.467136,20240913,2024,9,13,4
2024-02-27 22:20:35.467139,20240227,2024,2,27,1
2024-01-20 22:43:35.467143,20240120,2024,1,20,5
2024-08-02 18:29:35.467146,20240802,2024,8,2,4
2024-06-12 12:50:35.467149,20240612,2024,6,12,2
2024-08-13 06:45:35.467153,20240813,2024,8,13,1
2024-07-23 01:06:35.467156,20240723,2024,7,23,1
2024-05-03 15:46:35.467159,20240503,2024,5,3,4
2024-03-12 09:36:35.467163,20240312,2024,3,12,1
2024-08-02 20:39:35.467166,20240802,2024,8,2,4
2024-03-14 04:11:35.467169,20240314,2024,3,14,3
2024-03-08 05:56:35.467173,20240308,2024,3,8,4
2024-01-15 08:50:35.467176,20240115,2024,1,15,0
2024-06-27 02:16:35.467179,20240627,2024,6,27,3
2024-02-13 05:28:35.467182,20240213,2024,2,13,1
2024-03-19 17:15:35.467186,20240319,2024,3,19,1
2024-02-16 06:02:35.467189,20240216,2024,2,16,4
